group,filename,pred_prob,pred_label,rank_in_group,is_top_of_group,filename_norm,stamp_path,cx,cy,folder,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,dist,is_truth,asteroid_folder
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000016.npz,0.030494899,0,26,0,test/20240807_A119gpd2__csv__f2__0000016.npz,test/20240807_A119gpd2__csv__f2__0000016.npz,91.7507179669355,320.1745148871699,20240807_A119gpd2,112.4416193222581,329.47593450149736,92.7507179669355,321.1745148871699,79.25593938029473,315.3702765700627,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000017.npz,0.03655692,0,23,0,test/20240807_A119gpd2__csv__f2__0000017.npz,test/20240807_A119gpd2__csv__f2__0000017.npz,507.9571139173668,207.0876118365501,20240807_A119gpd2,509.9619548460032,207.5854061227249,508.9571139173668,208.0876118365501,509.40419439770585,205.44343716687507,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000018.npz,0.026404375,0,29,0,test/20240807_A119gpd2__csv__f2__0000018.npz,test/20240807_A119gpd2__csv__f2__0000018.npz,99.67402380422487,146.00174190190165,20240807_A119gpd2,22.920785662288864,227.32651035725985,100.67402380422487,147.00174190190165,175.58687952756603,74.03990565281151,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000019.npz,0.356803,0,4,0,test/20240807_A119gpd2__csv__f2__0000019.npz,test/20240807_A119gpd2__csv__f2__0000019.npz,362.0492534667443,199.5238387870078,20240807_A119gpd2,277.5634819151032,311.0475525329729,363.0492534667443,200.5238387870078,440.1596827311538,104.15572927671286,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000020.npz,0.02075052,0,31,0,test/20240807_A119gpd2__csv__f2__0000020.npz,test/20240807_A119gpd2__csv__f2__0000020.npz,106.30216040137915,314.75503354391446,20240807_A119gpd2,216.8927664027885,297.50066842596044,107.30216040137915,315.75503354391446,2.80201446793248,330.99406801239127,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000021.npz,0.062351,0,16,0,test/20240807_A119gpd2__csv__f2__0000021.npz,test/20240807_A119gpd2__csv__f2__0000021.npz,314.67909886782587,257.89665356482465,20240807_A119gpd2,264.0745685923799,299.7728646677494,315.67909886782587,258.89665356482465,366.5833289472321,217.421602920299,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000022.npz,0.005698381,0,35,0,test/20240807_A119gpd2__csv__f2__0000022.npz,test/20240807_A119gpd2__csv__f2__0000022.npz,187.38490231685728,93.83383971948844,20240807_A119gpd2,126.10196609095044,160.76598742553512,188.38490231685728,94.83383971948844,250.16679827091232,31.09106083590484,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000023.npz,0.052366428,0,19,0,test/20240807_A119gpd2__csv__f2__0000023.npz,test/20240807_A119gpd2__csv__f2__0000023.npz,1.475220067088003,5.009233191520394,20240807_A119gpd2,4.049733779934428,4.38974632720948,2.475220067088003,6.009233191520394,4.154146775785534,3.388947948082034,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000024.npz,0.021404019,0,30,0,test/20240807_A119gpd2__csv__f2__0000024.npz,test/20240807_A119gpd2__csv__f2__0000024.npz,21.76249577602556,226.48489519667083,20240807_A119gpd2,18.80177392863652,233.10231839750364,22.76249577602556,227.48489519667083,22.795020912368784,227.20928411439849,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000025.npz,0.02992974,0,27,0,test/20240807_A119gpd2__csv__f2__0000025.npz,test/20240807_A119gpd2__csv__f2__0000025.npz,249.00447275632305,30.0386237115965,20240807_A119gpd2,398.9864769758033,21.945473943413845,250.00447275632305,31.0386237115965,119.63225752389,35.691302188277376,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000026.npz,0.16785261,0,6,0,test/20240807_A119gpd2__csv__f2__0000026.npz,test/20240807_A119gpd2__csv__f2__0000026.npz,112.04027761107506,162.31136404294284,20240807_A119gpd2,4.038183683330942,170.18040770779717,113.04027761107506,163.31136404294284,220.25166997341591,158.65655360106507,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000027.npz,0.00221744,0,37,0,test/20240807_A119gpd2__csv__f2__0000027.npz,test/20240807_A119gpd2__csv__f2__0000027.npz,397.9424204180151,20.926321025685752,20240807_A119gpd2,509.2632414422127,3.3972345651249327,398.9424204180151,21.926321025685752,291.4604427425997,36.50370601414252,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000028.npz,0.080130674,0,14,0,test/20240807_A119gpd2__csv__f2__0000028.npz,test/20240807_A119gpd2__csv__f2__0000028.npz,118.9946708308308,34.2915986941851,20240807_A119gpd2,254.8780318704057,42.54414631522033,119.9946708308308,35.2915986941851,2.371944009548855,32.871388635031565,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000029.npz,0.53657925,1,2,0,test/20240807_A119gpd2__csv__f2__0000029.npz,test/20240807_A119gpd2__csv__f2__0000029.npz,272.72862796729413,282.6393218211791,20240807_A119gpd2,344.859164117701,306.0490442507193,273.72862796729413,283.6393218211791,204.7421060574255,257.6737753549371,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000030.npz,0.033845685,0,24,0,test/20240807_A119gpd2__csv__f2__0000030.npz,test/20240807_A119gpd2__csv__f2__0000030.npz,477.412608014692,51.45009363726595,20240807_A119gpd2,440.0698737892112,104.15660539222222,478.412608014692,52.45009363726595,507.87307714918177,13.7118507448875,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000031.npz,0.09249939,0,12,0,test/20240807_A119gpd2__csv__f2__0000031.npz,test/20240807_A119gpd2__csv__f2__0000031.npz,204.0398782665561,256.9507625060358,20240807_A119gpd2,320.08590106127974,304.5594954970522,205.0398782665561,257.9507625060358,105.97499246543885,211.19109122213897,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000032.npz,0.011222441,0,33,0,test/20240807_A119gpd2__csv__f2__0000032.npz,test/20240807_A119gpd2__csv__f2__0000032.npz,110.91618207461812,328.3950595838008,20240807_A119gpd2,125.16197320277996,338.4569655689638,111.91618207461812,329.3950595838008,92.9997914517221,321.04659652918144,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000033.npz,0.13262536,0,9,0,test/20240807_A119gpd2__csv__f2__0000033.npz,test/20240807_A119gpd2__csv__f2__0000033.npz,444.8150209462083,390.8595887506111,20240807_A119gpd2,435.9506396528216,484.4286745572887,445.8150209462083,391.8595887506111,447.7176488510921,310.6539565261052,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000034.npz,0.032819416,0,25,0,test/20240807_A119gpd2__csv__f2__0000034.npz,test/20240807_A119gpd2__csv__f2__0000034.npz,348.34189797536874,230.5409650197772,20240807_A119gpd2,444.13606434187176,345.972273451276,349.34189797536874,231.5409650197772,272.1175630586563,127.25000552168568,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000035.npz,0.058682654,0,17,0,test/20240807_A119gpd2__csv__f2__0000035.npz,test/20240807_A119gpd2__csv__f2__0000035.npz,318.85798982671145,303.6458321992216,20240807_A119gpd2,315.36970097256403,259.22595440734136,319.85798982671145,304.6458321992216,328.0621151047389,338.93107144225047,0.0,False,20240807_A119gpd2
test,20240807_A119gpd2/test/20240807_A119gpd2__csv__f2__0000036.npz,0.043182835,0,22,0,test/20240807_A119gpd2__csv__f2__0000036.npz,test/20240807_A119gpd2__csv__f2__0000036.npz,489.22249596015627,437.78494934300966,20240807_A119gpd2,483.5087029781829,471.7198518274424,490.22249596015627,438.78494934300966,487.6291284444967,406.2222200360668,0.0,False,20240807_A119gpd2
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000000.npz,0.124687254,0,11,0,test/20240815_A119HJY__csv__f2__0000000.npz,test/20240815_A119HJY__csv__f2__0000000.npz,53.90788984630271,110.41019514070666,20240815_A119HJY,108.29339197844394,215.3063627071832,54.90788984630271,111.41019514070666,2.0941516879145183,8.722431343852975,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000001.npz,0.8349557,1,1,1,test/20240815_A119HJY__csv__f2__0000001.npz,test/20240815_A119HJY__csv__f2__0000001.npz,166.89500337782545,367.19001720284695,20240815_A119HJY,234.52108349042928,407.8770319491923,167.89500337782545,368.19001720284695,102.70430336839198,329.565604348374,0.0,True,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000002.npz,0.055054106,0,19,0,test/20240815_A119HJY__csv__f2__0000002.npz,test/20240815_A119HJY__csv__f2__0000002.npz,60.68817880751419,185.78904884216016,20240815_A119HJY,62.50390825305141,186.74441822904885,61.68817880751419,186.78904884216016,62.11742698945773,186.56649673700545,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000003.npz,0.089134306,0,15,0,test/20240815_A119HJY__csv__f2__0000003.npz,test/20240815_A119HJY__csv__f2__0000003.npz,241.60025181499933,375.2891845182327,20240815_A119HJY,242.0416205243777,375.581649045331,242.60025181499933,376.2891845182327,242.24278077232813,375.6822249676729,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000004.npz,0.16945678,0,9,0,test/20240815_A119HJY__csv__f2__0000004.npz,test/20240815_A119HJY__csv__f2__0000004.npz,44.23402308897013,488.8519465132164,20240815_A119HJY,44.72103893072981,490.470537791454,45.23402308897013,489.8519465132164,45.074267218322944,490.778829205969,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000005.npz,0.024790313,0,23,0,test/20240815_A119HJY__csv__f2__0000005.npz,test/20240815_A119HJY__csv__f2__0000005.npz,363.87374906939954,509.3482153343888,20240815_A119HJY,364.0303112124011,510.1998454331821,364.87374906939954,510.3482153343888,364.0835366818605,511.1152387276585,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000006.npz,0.00044738225,0,28,0,test/20240815_A119HJY__csv__f2__0000006.npz,test/20240815_A119HJY__csv__f2__0000006.npz,2.366111593996436,1.930646039943099,20240815_A119HJY,2.4526917670043247,0.9659735922759012,3.366111593996436,2.930646039943099,3.187093705207303,5.970159202886435,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000007.npz,0.28079736,0,5,0,test/20240815_A119HJY__csv__f2__0000007.npz,test/20240815_A119HJY__csv__f2__0000007.npz,248.8333707314613,396.0635965918148,20240815_A119HJY,249.18178289629645,396.4176330551894,249.8333707314613,397.0635965918148,248.8422705724764,396.0918359224709,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000008.npz,0.33557993,0,4,0,test/20240815_A119HJY__csv__f2__0000008.npz,test/20240815_A119HJY__csv__f2__0000008.npz,499.7184963998784,417.7209197223041,20240815_A119HJY,499.9004986011527,418.7225131545045,500.7184963998784,418.7209197223041,499.2995072788586,418.29957462368407,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000009.npz,0.019102782,0,25,0,test/20240815_A119HJY__csv__f2__0000009.npz,test/20240815_A119HJY__csv__f2__0000009.npz,270.480683807273,167.75275093103284,20240815_A119HJY,391.2577720554071,236.38035604041312,271.480683807273,168.75275093103284,152.84670032392623,104.222651981559,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000010.npz,0.00032876787,0,29,0,test/20240815_A119HJY__csv__f2__0000010.npz,test/20240815_A119HJY__csv__f2__0000010.npz,5.316954322195102,2.6904255584927057,20240815_A119HJY,2.6768353193947974,5.496590991862632,6.316954322195102,3.6904255584927057,6.9764623064317846,2.5437170192723784,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000011.npz,0.017390812,0,26,0,test/20240815_A119HJY__csv__f2__0000011.npz,test/20240815_A119HJY__csv__f2__0000011.npz,6.557786607418762,306.04218050853615,20240815_A119HJY,3.150272167967984,180.19579708866223,7.557786607418762,307.04218050853615,11.389543084882064,437.8753919863159,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000012.npz,0.16669337,0,10,0,test/20240815_A119HJY__csv__f2__0000012.npz,test/20240815_A119HJY__csv__f2__0000012.npz,403.8141558487944,219.62213825160788,20240815_A119HJY,420.6958227916882,164.45872009140737,404.8141558487944,220.62213825160788,386.0126813712047,274.9088247211372,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000013.npz,0.18575466,0,7,0,test/20240815_A119HJY__csv__f2__0000013.npz,test/20240815_A119HJY__csv__f2__0000013.npz,459.9938340780162,364.8463935381554,20240815_A119HJY,427.9839305606242,291.2306228485731,460.9938340780162,365.8463935381554,490.0456517278515,436.1296386610163,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000014.npz,0.2628254,0,6,0,test/20240815_A119HJY__csv__f2__0000014.npz,test/20240815_A119HJY__csv__f2__0000014.npz,6.869874413027134,181.9276123003247,20240815_A119HJY,7.680439681798816,307.00232691961816,7.869874413027134,182.9276123003247,6.918582086939352,53.704179211471256,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000015.npz,0.04415501,0,20,0,test/20240815_A119HJY__csv__f2__0000015.npz,test/20240815_A119HJY__csv__f2__0000015.npz,50.6596868197922,219.5110484268616,20240815_A119HJY,55.251739776295295,274.4843639585094,51.6596868197922,220.5110484268616,50.55227814977508,171.63206294853072,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000016.npz,0.11942962,0,13,0,test/20240815_A119HJY__csv__f2__0000016.npz,test/20240815_A119HJY__csv__f2__0000016.npz,120.50033371852264,175.67397697737437,20240815_A119HJY,212.01054028138648,60.42406848561586,121.50033371852264,176.67397697737437,28.954182237615868,287.5029503951379,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000017.npz,0.05999397,0,18,0,test/20240815_A119HJY__csv__f2__0000017.npz,test/20240815_A119HJY__csv__f2__0000017.npz,337.16019560494,70.19351783821872,20240815_A119HJY,190.87381110407915,87.81283264532831,338.16019560494,71.19351783821872,478.6864668786216,58.701876411227175,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000018.npz,0.06943131,0,17,0,test/20240815_A119HJY__csv__f2__0000018.npz,test/20240815_A119HJY__csv__f2__0000018.npz,-0.5018763495770315,506.5102889686984,20240815_A119HJY,7.532145534454372,506.9105111784117,0.4981236504229684,507.5102889686984,0.1679617343530992,507.6198285830437,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000019.npz,0.03635313,0,22,0,test/20240815_A119HJY__csv__f2__0000019.npz,test/20240815_A119HJY__csv__f2__0000019.npz,6.468350084300539,505.8264433597749,20240815_A119HJY,0.332044840851637,507.7123444199409,7.468350084300539,506.8264433597749,7.506777974920112,506.7907541629114,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000020.npz,0.17093086,0,8,0,test/20240815_A119HJY__csv__f2__0000020.npz,test/20240815_A119HJY__csv__f2__0000020.npz,75.25057344740944,182.21156307755007,20240815_A119HJY,50.50541522426968,171.66748718526352,76.25057344740944,183.21156307755007,99.56588205120448,199.06392870608727,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000021.npz,0.040320292,0,21,0,test/20240815_A119HJY__csv__f2__0000021.npz,test/20240815_A119HJY__csv__f2__0000021.npz,421.4697083799616,137.57785148131154,20240815_A119HJY,423.50273870271815,130.70576830728976,422.4697083799616,138.57785148131154,422.5996131581508,138.4740068598411,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000022.npz,0.08899242,0,16,0,test/20240815_A119HJY__csv__f2__0000022.npz,test/20240815_A119HJY__csv__f2__0000022.npz,422.5744477158711,129.5079510890672,20240815_A119HJY,422.42904865225967,138.82998718400162,423.5744477158711,130.5079510890672,423.4912470909485,130.69705139112733,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000023.npz,0.09496629,0,14,0,test/20240815_A119HJY__csv__f2__0000023.npz,test/20240815_A119HJY__csv__f2__0000023.npz,464.2755716748188,215.81888923035973,20240815_A119HJY,496.5872533625461,155.52732407775056,465.2755716748188,216.81888923035973,434.1218287265943,269.0038362436832,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000024.npz,0.34516674,0,3,0,test/20240815_A119HJY__csv__f2__0000024.npz,test/20240815_A119HJY__csv__f2__0000024.npz,457.27976976457046,290.7390498819083,20240815_A119HJY,482.8075234043934,231.72364708065103,458.27976976457046,291.7390498819083,436.8697051576141,341.2512598999746,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000025.npz,0.43031842,0,2,0,test/20240815_A119HJY__csv__f2__0000025.npz,test/20240815_A119HJY__csv__f2__0000025.npz,103.2484764690034,332.23016195241735,20240815_A119HJY,12.374161861803657,437.77492367068106,104.2484764690034,333.23016195241735,189.9190297538687,223.901157087253,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000026.npz,0.022910506,0,24,0,test/20240815_A119HJY__csv__f2__0000026.npz,test/20240815_A119HJY__csv__f2__0000026.npz,61.49026757890755,279.02555797305723,20240815_A119HJY,6.359398854990729,342.9430966861716,62.49026757890755,280.02555797305723,109.794530112268,215.39569618276764,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000027.npz,0.00093599415,0,27,0,test/20240815_A119HJY__csv__f2__0000027.npz,test/20240815_A119HJY__csv__f2__0000027.npz,387.3311787435513,79.72162401166548,20240815_A119HJY,271.7825262215037,168.59917465022016,388.3311787435513,80.72162401166548,504.3771867233333,3.481175155322632,0.0,False,20240815_A119HJY
test,20240815_A119HJY/test/20240815_A119HJY__csv__f2__0000028.npz,0.122613534,0,12,0,test/20240815_A119HJY__csv__f2__0000028.npz,test/20240815_A119HJY__csv__f2__0000028.npz,477.6818032329084,57.89696737081212,20240815_A119HJY,491.3305277699006,71.56623681160318,478.6818032329084,58.89696737081212,473.97860470189823,48.03868370099883,0.0,False,20240815_A119HJY
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000000.npz,0.6209614,1,21,0,test/20240830_A11agSI__csv__f2__0000000.npz,test/20240830_A11agSI__csv__f2__0000000.npz,110.388955116452,66.7887299882712,20240830_A11agSI,177.48736839573945,128.65768032181927,111.388955116452,67.7887299882712,44.73250023202044,6.272207302063578,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000001.npz,0.71016085,1,13,0,test/20240830_A11agSI__csv__f2__0000001.npz,test/20240830_A11agSI__csv__f2__0000001.npz,419.6587556158854,72.56933419142109,20240830_A11agSI,475.31265700032895,56.33307195334967,420.6587556158854,73.56933419142109,365.7093180483237,91.05978146644102,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000002.npz,0.793553,1,6,0,test/20240830_A11agSI__csv__f2__0000002.npz,test/20240830_A11agSI__csv__f2__0000002.npz,272.1445404438962,272.03742872012367,20240830_A11agSI,281.06144831470874,271.67956397296166,273.1445404438962,273.03742872012367,265.377953038617,274.4304709125211,0.0,True,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000003.npz,0.2888711,0,38,0,test/20240830_A11agSI__csv__f2__0000003.npz,test/20240830_A11agSI__csv__f2__0000003.npz,201.8922958312901,159.9040285083649,20240830_A11agSI,86.32437086203254,222.3911200468063,202.8922958312901,160.9040285083649,320.618895077388,99.23491339991978,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000004.npz,0.81892097,1,1,1,test/20240830_A11agSI__csv__f2__0000004.npz,test/20240830_A11agSI__csv__f2__0000004.npz,509.31967032917936,370.5258688447303,20240830_A11agSI,511.23543946442544,371.3498041845708,510.31967032917936,371.5258688447303,509.7801240967548,371.36003449075673,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000005.npz,0.14486207,0,50,0,test/20240830_A11agSI__csv__f2__0000005.npz,test/20240830_A11agSI__csv__f2__0000005.npz,3.134485861714808,2.948095431292444,20240830_A11agSI,4.114763937507121,4.855253697392101,4.134485861714808,3.948095431292444,3.882437409648986,3.555385859332688,4.440892098500626e-16,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000006.npz,0.12447131,0,53,0,test/20240830_A11agSI__csv__f2__0000006.npz,test/20240830_A11agSI__csv__f2__0000006.npz,430.9444717405921,290.1697012915669,20240830_A11agSI,432.7800483402333,290.68846282993627,431.9444717405921,291.1697012915669,431.8243805156137,291.03278878002794,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000007.npz,0.12677523,0,52,0,test/20240830_A11agSI__csv__f2__0000007.npz,test/20240830_A11agSI__csv__f2__0000007.npz,218.7132519872705,358.864568858338,20240830_A11agSI,143.12837362374376,325.6670929014043,219.7132519872705,359.864568858338,297.45588817727975,393.5745953706135,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000008.npz,0.08449401,0,57,0,test/20240830_A11agSI__csv__f2__0000008.npz,test/20240830_A11agSI__csv__f2__0000008.npz,73.05462291084163,141.9453771911841,20240830_A11agSI,69.2132353325309,16.168737057515187,74.05462291084163,142.9453771911841,79.12275794951478,272.46406289029096,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000009.npz,0.37113273,0,30,0,test/20240830_A11agSI__csv__f2__0000009.npz,test/20240830_A11agSI__csv__f2__0000009.npz,1.4122821550517983,296.24240575287246,20240830_A11agSI,1.8001743603132354,296.46930929162335,2.4122821550517983,297.24240575287246,2.135241598912188,297.38115366044724,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000010.npz,0.57684296,1,22,0,test/20240830_A11agSI__csv__f2__0000010.npz,test/20240830_A11agSI__csv__f2__0000010.npz,46.20995321726275,359.29890770014,20240830_A11agSI,2.5720864639326635,453.3762237783757,47.20995321726275,360.29890770014,93.11431322599827,264.8175125808047,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000011.npz,0.3338102,0,32,0,test/20240830_A11agSI__csv__f2__0000011.npz,test/20240830_A11agSI__csv__f2__0000011.npz,374.51862007826855,144.8065404847406,20240830_A11agSI,484.4301048577457,170.64321995287708,375.51862007826855,145.8065404847406,264.2430696133385,121.38542313016372,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000012.npz,0.053489964,0,60,0,test/20240830_A11agSI__csv__f2__0000012.npz,test/20240830_A11agSI__csv__f2__0000012.npz,217.35460587604808,112.55890169971909,20240830_A11agSI,201.95047758530123,162.15886869168094,218.35460587604808,113.55890169971909,235.4210733274178,62.59075543781782,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000013.npz,0.81027114,1,2,0,test/20240830_A11agSI__csv__f2__0000013.npz,test/20240830_A11agSI__csv__f2__0000013.npz,85.36776196554149,221.57575605685585,20240830_A11agSI,148.38690510443956,132.69328778386674,86.36776196554149,222.57575605685585,24.37750960259484,311.64800682977886,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000014.npz,0.19756033,0,45,0,test/20240830_A11agSI__csv__f2__0000014.npz,test/20240830_A11agSI__csv__f2__0000014.npz,82.54108192302067,165.51924256056998,20240830_A11agSI,84.19448237067084,167.12361027680527,83.54108192302067,166.51924256056998,82.0586167741946,166.86770082405525,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000015.npz,0.7973628,1,4,0,test/20240830_A11agSI__csv__f2__0000015.npz,test/20240830_A11agSI__csv__f2__0000015.npz,176.1180583807523,127.40246074784864,20240830_A11agSI,192.40599050747505,208.02981766150083,177.1180583807523,128.40246074784864,161.37576645193334,45.737328353892565,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000016.npz,0.1343122,0,51,0,test/20240830_A11agSI__csv__f2__0000016.npz,test/20240830_A11agSI__csv__f2__0000016.npz,238.4957578449524,143.99759342730144,20240830_A11agSI,176.7069292837558,63.14527652776036,239.4957578449524,144.99759342730144,301.28757679224515,227.8411662451568,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000017.npz,0.7491653,1,8,0,test/20240830_A11agSI__csv__f2__0000017.npz,test/20240830_A11agSI__csv__f2__0000017.npz,98.58883902122211,381.7983180522108,20240830_A11agSI,177.70156069013998,475.79808041667366,99.58883902122211,382.7983180522108,20.30901023968252,290.5542712970448,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000018.npz,0.71775883,1,12,0,test/20240830_A11agSI__csv__f2__0000018.npz,test/20240830_A11agSI__csv__f2__0000018.npz,145.55714688883262,189.2934373041496,20240830_A11agSI,139.52510119490722,105.91928139529485,146.55714688883262,190.2934373041496,152.77702120861704,273.5806210479019,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000019.npz,0.17984886,0,47,0,test/20240830_A11agSI__csv__f2__0000019.npz,test/20240830_A11agSI__csv__f2__0000019.npz,78.8962967081186,427.64868693282006,20240830_A11agSI,68.63341533572256,481.76561448082987,79.8962967081186,428.64868693282006,91.81234800732636,376.9824453043191,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000020.npz,0.4023866,0,28,0,test/20240830_A11agSI__csv__f2__0000020.npz,test/20240830_A11agSI__csv__f2__0000020.npz,27.4578009030154,309.47615835167454,20240830_A11agSI,2.4517087291004884,415.3087330911601,28.4578009030154,310.47615835167454,56.34253887656584,203.4116952843475,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000021.npz,0.040082794,0,63,0,test/20240830_A11agSI__csv__f2__0000021.npz,test/20240830_A11agSI__csv__f2__0000021.npz,30.12595602126089,1.3531547059538411,20240830_A11agSI,27.813721036347403,4.83190601210697,31.12595602126089,2.353154705953841,34.18546680581798,1.6613343585669895,0.0,False,20240830_A11agSI
